antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'MALE'}),0.5,0.5,0.245,0.49,0.98,-0.0050000000000000044,0.9803921568627451
frozenset({'MALE'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.5,0.48833333333333334,0.245,0.49,1.0034129692832765,0.0008333333333333248,1.0032679738562091
frozenset({'Married_YES'}),frozenset({'Car_YES'}),0.66,0.49333333333333335,0.3233333333333333,0.48989898989898983,0.9930384930384929,-0.0022666666666666946,0.993267326732673
"frozenset({'save_act_ YES', 'mortgage_NO'})",frozenset({'MALE'}),0.45,0.5,0.22,0.4888888888888889,0.9777777777777777,-0.0050000000000000044,0.9782608695652175
"frozenset({'mortgage_NO', 'children(0_1)'})","frozenset({'income(4956.094, 24386.173)'})",0.41333333333333333,0.475,0.20166666666666666,0.4879032258064516,1.0271646859083192,0.005333333333333329,1.0251968503937008
"frozenset({'save_act_ YES', 'Married_YES'})","frozenset({'current_act_ YES', 'children(0_1)'})",0.46166666666666667,0.5,0.225,0.48736462093862815,0.9747292418772563,-0.005833333333333329,0.9753521126760564
frozenset({'INNER_CITY'}),frozenset({'FEMALE'}),0.4483333333333333,0.5,0.21833333333333332,0.48698884758364314,0.9739776951672863,-0.005833333333333329,0.9746376811594203
frozenset({'FEMALE'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.5,0.48833333333333334,0.24333333333333335,0.4866666666666667,0.9965870307167236,-0.0008333333333333248,0.996753246753247
frozenset({'Car_YES'}),"frozenset({'save_act_ YES', 'Married_YES'})",0.49333333333333335,0.46166666666666667,0.24,0.48648648648648646,1.0537613425700068,0.012244444444444419,1.0483333333333331
frozenset({'children(0_1)'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.6633333333333333,0.5016666666666667,0.32166666666666666,0.4849246231155779,0.9666271557121153,-0.01110555555555559,0.9674959349593496
frozenset({'pep_NO'}),frozenset({'Car_YES'}),0.5433333333333333,0.49333333333333335,0.2633333333333333,0.48466257668711654,0.9824241419333443,-0.004711111111111166,0.983174603174603
frozenset({'pep_NO'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.5433333333333333,0.5016666666666667,0.2633333333333333,0.48466257668711654,0.9661048040274748,-0.009238888888888963,0.9670039682539682
"frozenset({'Married_YES', 'current_act_ YES'})",frozenset({'Car_YES'}),0.48833333333333334,0.49333333333333335,0.23666666666666666,0.48464163822525597,0.9823816991052485,-0.004244444444444467,0.9831346578366444
"frozenset({'Married_YES', 'current_act_ YES'})","frozenset({'save_act_ YES', 'mortgage_NO'})",0.48833333333333334,0.45,0.23666666666666666,0.48464163822525597,1.0769814182783466,0.016916666666666663,1.0672185430463577
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'age(34.333, 50.667)', 'current_act_ YES'})",0.475,0.255,0.23,0.48421052631578954,1.8988648090815277,0.10887500000000001,1.444387755102041
"frozenset({'mortgage_NO', 'children(0_1)'})",frozenset({'pep_NO'}),0.41333333333333333,0.5433333333333333,0.2,0.4838709677419355,0.8905600633287156,-0.024577777777777754,0.8847916666666666
frozenset({'current_act_ YES'}),frozenset({'Car_YES'}),0.7583333333333333,0.49333333333333335,0.36666666666666664,0.4835164835164835,0.9801009801009801,-0.007444444444444476,0.9809929078014185
frozenset({'INNER_CITY'}),frozenset({'Car_YES'}),0.4483333333333333,0.49333333333333335,0.21666666666666667,0.48327137546468407,0.9796041394554407,-0.004511111111111105,0.9805275779376498
frozenset({'Car_YES'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.49333333333333335,0.5016666666666667,0.23833333333333334,0.4831081081081081,0.9630061955643351,-0.009155555555555583,0.9640958605664487
frozenset({'children(0_1)'}),frozenset({'pep_NO'}),0.6633333333333333,0.5433333333333333,0.32,0.4824120603015076,0.8878749576101367,-0.04041111111111112,0.8822977346278319
frozenset({'mortgage_NO'}),"frozenset({'income(4956.094, 24386.173)'})",0.6516666666666666,0.475,0.31333333333333335,0.4808184143222507,1.0122492933100016,0.0037916666666667487,1.0112068965517242
"frozenset({'save_act_ YES', 'Married_YES'})",frozenset({'Car_NO'}),0.46166666666666667,0.5066666666666667,0.22166666666666668,0.48014440433212996,0.947653429602888,-0.012244444444444447,0.9489814814814813
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'pep_NO'}),0.5,0.5433333333333333,0.24,0.48,0.8834355828220859,-0.031666666666666676,0.8782051282051282
frozenset({'MALE'}),frozenset({'pep_YES'}),0.5,0.45666666666666667,0.24,0.48,1.051094890510949,0.011666666666666659,1.044871794871795
frozenset({'children(0_1)'}),frozenset({'Car_YES'}),0.6633333333333333,0.49333333333333335,0.31833333333333336,0.4798994974874372,0.9727692516637241,-0.008911111111111092,0.974170692431562
frozenset({'children(0_1)'}),"frozenset({'income(4956.094, 24386.173)'})",0.6633333333333333,0.475,0.31833333333333336,0.4798994974874372,1.0103147315524994,0.0032500000000000306,1.0094202898550726
frozenset({'Car_YES'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.49333333333333335,0.48833333333333334,0.23666666666666666,0.4797297297297297,0.9823816991052485,-0.004244444444444467,0.9834632034632035
"frozenset({'Married_YES', 'children(0_1)'})",frozenset({'Car_YES'}),0.4483333333333333,0.49333333333333335,0.215,0.47955390334572495,0.9720687229980911,-0.006177777777777782,0.9735238095238096
frozenset({'pep_NO'}),"frozenset({'Married_YES', 'children(0_1)'})",0.5433333333333333,0.4483333333333333,0.26,0.4785276073619632,1.0673478231121856,0.01640555555555559,1.0579019607843139
frozenset({'pep_NO'}),frozenset({'MALE'}),0.5433333333333333,0.5,0.26,0.4785276073619632,0.9570552147239264,-0.011666666666666659,0.9588235294117647
"frozenset({'save_act_ YES', 'mortgage_NO'})",frozenset({'Car_NO'}),0.45,0.5066666666666667,0.215,0.47777777777777775,0.9429824561403507,-0.01300000000000004,0.9446808510638296
"frozenset({'income(4956.094, 24386.173)'})",frozenset({'FEMALE'}),0.475,0.5,0.22666666666666666,0.47719298245614034,0.9543859649122807,-0.010833333333333334,0.9563758389261744
"frozenset({'income(4956.094, 24386.173)'})",frozenset({'INNER_CITY'}),0.475,0.4483333333333333,0.22666666666666666,0.47719298245614034,1.0643709645861867,0.01370833333333335,1.0552013422818791
"frozenset({'current_act_ YES', 'children(0_1)'})","frozenset({'income(4956.094, 24386.173)'})",0.5,0.475,0.23833333333333334,0.4766666666666667,1.0035087719298246,0.0008333333333333526,1.0031847133757963
frozenset({'Car_YES'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.49333333333333335,0.5,0.235,0.4763513513513513,0.9527027027027026,-0.011666666666666686,0.9548387096774192
frozenset({'Car_YES'}),"frozenset({'save_act_ YES', 'mortgage_NO'})",0.49333333333333335,0.45,0.235,0.4763513513513513,1.0585585585585584,0.012999999999999984,1.0503225806451613
frozenset({'mortgage_NO'}),frozenset({'MALE'}),0.6516666666666666,0.5,0.31,0.47570332480818417,0.9514066496163683,-0.01583333333333331,0.9536585365853658
"frozenset({'mortgage_NO', 'current_act_ YES'})","frozenset({'income(4956.094, 24386.173)'})",0.5016666666666667,0.475,0.23833333333333334,0.4750830564784053,1.0001748557440113,4.166666666666208e-05,1.0001582278481014
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'Car_YES'}),0.5016666666666667,0.49333333333333335,0.23833333333333334,0.4750830564784053,0.9630061955643351,-0.009155555555555583,0.9652320675105484
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'pep_YES'}),0.5016666666666667,0.45666666666666667,0.23833333333333334,0.4750830564784053,1.0403278609016176,0.00923888888888888,1.035084388185654
frozenset({'pep_YES'}),frozenset({'FEMALE'}),0.45666666666666667,0.5,0.21666666666666667,0.4744525547445256,0.9489051094890512,-0.011666666666666659,0.9513888888888888
"frozenset({'save_act_ YES', 'mortgage_NO'})",frozenset({'pep_YES'}),0.45,0.45666666666666667,0.21333333333333335,0.4740740740740741,1.0381184103811842,0.007833333333333331,1.0330985915492958
frozenset({'MALE'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.5,0.5016666666666667,0.23666666666666666,0.47333333333333333,0.9435215946843853,-0.014166666666666689,0.9462025316455697
frozenset({'current_act_ YES'}),"frozenset({'income(4956.094, 24386.173)'})",0.7583333333333333,0.475,0.35833333333333334,0.47252747252747257,0.9947946790052055,-0.00187499999999996,0.9953125000000003
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'MALE'}),0.5016666666666667,0.5,0.23666666666666666,0.4717607973421927,0.9435215946843853,-0.014166666666666689,0.9465408805031447
"frozenset({'mortgage_NO', 'current_act_ YES'})","frozenset({'save_act_ YES', 'Married_YES'})",0.5016666666666667,0.46166666666666667,0.23666666666666666,0.4717607973421927,1.0218645429794786,0.005063888888888868,1.0191090146750523
"frozenset({'mortgage_NO', 'Married_YES'})",frozenset({'MALE'}),0.435,0.5,0.205,0.47126436781609193,0.9425287356321839,-0.012500000000000011,0.9456521739130435
frozenset({'mortgage_NO'}),"frozenset({'save_act_ YES', 'Married_YES'})",0.6516666666666666,0.46166666666666667,0.30666666666666664,0.47058823529411764,1.0193246973879804,0.005813888888888896,1.016851851851852
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'Car_YES'}),0.5,0.49333333333333335,0.235,0.47,0.9527027027027026,-0.011666666666666686,0.9559748427672954
"frozenset({'save_act_ YES', 'Married_YES'})","frozenset({'pep_NO', 'current_act_ YES'})",0.46166666666666667,0.4066666666666667,0.21666666666666667,0.4693140794223827,1.154051014973072,0.02892222222222221,1.118049886621315
frozenset({'children(0_1)'}),frozenset({'INNER_CITY'}),0.6633333333333333,0.4483333333333333,0.31,0.46733668341708545,1.0423866544619007,0.012605555555555592,1.035676100628931
frozenset({'pep_YES'}),"frozenset({'mortgage_NO', 'children(0_1)'})",0.45666666666666667,0.41333333333333333,0.21333333333333335,0.4671532846715329,1.1302095596891926,0.02457777777777778,1.1010045662100458
frozenset({'pep_YES'}),"frozenset({'save_act_ YES', 'mortgage_NO'})",0.45666666666666667,0.45,0.21333333333333335,0.4671532846715329,1.0381184103811842,0.007833333333333331,1.032191780821918
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'mortgage_NO', 'Married_YES'})",0.475,0.435,0.22166666666666668,0.46666666666666673,1.0727969348659006,0.015041666666666675,1.0593750000000002
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'Married_YES', 'children(0_1)'})",0.475,0.4483333333333333,0.22166666666666668,0.46666666666666673,1.0408921933085504,0.008708333333333373,1.0343750000000005
frozenset({'MALE'}),"frozenset({'save_act_ YES', 'Married_YES'})",0.5,0.46166666666666667,0.23333333333333334,0.4666666666666667,1.0108303249097472,0.0025000000000000022,1.009375
frozenset({'Car_YES'}),frozenset({'pep_YES'}),0.49333333333333335,0.45666666666666667,0.23,0.46621621621621623,1.0209114223712765,0.00471111111111111,1.0178902953586497
frozenset({'current_act_ YES'}),"frozenset({'save_act_ YES', 'mortgage_NO'})",0.7583333333333333,0.45,0.35333333333333333,0.46593406593406594,1.0354090354090355,0.012083333333333335,1.0298353909465021
frozenset({'mortgage_NO'}),frozenset({'pep_YES'}),0.6516666666666666,0.45666666666666667,0.30333333333333334,0.4654731457800512,1.019284260832229,0.0057388888888889045,1.016475279106858
frozenset({'INNER_CITY'}),"frozenset({'Married_YES', 'children(0_1)'})",0.4483333333333333,0.4483333333333333,0.20833333333333334,0.46468401486988853,1.036469921642874,0.00733055555555559,1.0305439814814816
"frozenset({'Married_YES', 'children(0_1)'})",frozenset({'INNER_CITY'}),0.4483333333333333,0.4483333333333333,0.20833333333333334,0.46468401486988853,1.036469921642874,0.00733055555555559,1.0305439814814816
frozenset({'Married_YES'}),"frozenset({'save_act_ YES', 'mortgage_NO'})",0.66,0.45,0.30666666666666664,0.4646464646464646,1.0325476992143656,0.009666666666666601,1.0273584905660376
frozenset({'Married_YES'}),"frozenset({'save_act_ YES', 'children(0_1)'})",0.66,0.4483333333333333,0.30666666666666664,0.4646464646464646,1.0363861664976906,0.010766666666666647,1.0304716981132074
"frozenset({'Married_YES', 'current_act_ YES'})",frozenset({'INNER_CITY'}),0.48833333333333334,0.4483333333333333,0.22666666666666666,0.46416382252559724,1.0353096413210348,0.007730555555555546,1.0295435244161362
frozenset({'current_act_ YES'}),frozenset({'pep_YES'}),0.7583333333333333,0.45666666666666667,0.3516666666666667,0.46373626373626375,1.015480869495468,0.00536111111111115,1.0131830601092897
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'INNER_CITY'}),0.5,0.4483333333333333,0.23166666666666666,0.4633333333333333,1.033457249070632,0.007500000000000007,1.0279503105590064
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'pep_NO', 'current_act_ YES'})",0.475,0.4066666666666667,0.22,0.4631578947368421,1.1389128559102675,0.026833333333333348,1.1052287581699345
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'save_act_ YES', 'current_act_ YES'})",0.475,0.5316666666666666,0.22,0.4631578947368421,0.8711433756805809,-0.03254166666666661,0.8723856209150328
frozenset({'children(0_1)'}),"frozenset({'save_act_ YES', 'Married_YES'})",0.6633333333333333,0.46166666666666667,0.30666666666666664,0.46231155778894467,1.0013968760771366,0.00042777777777774917,1.0011993769470404
"frozenset({'Married_YES', 'current_act_ YES'})","frozenset({'save_act_ YES', 'children(0_1)'})",0.48833333333333334,0.4483333333333333,0.225,0.46075085324232085,1.0276970704289685,0.006063888888888896,1.0230274261603376
frozenset({'Car_NO'}),"frozenset({'Married_YES', 'children(0_1)'})",0.5066666666666667,0.4483333333333333,0.23333333333333334,0.4605263157894737,1.0271962433965955,0.006177777777777782,1.0226016260162603
frozenset({'FEMALE'}),"frozenset({'mortgage_NO', 'Married_YES'})",0.5,0.435,0.23,0.46,1.0574712643678161,0.012500000000000011,1.046296296296296
frozenset({'MALE'}),frozenset({'INNER_CITY'}),0.5,0.4483333333333333,0.23,0.46,1.026022304832714,0.005833333333333357,1.021604938271605
frozenset({'FEMALE'}),"frozenset({'save_act_ YES', 'mortgage_NO'})",0.5,0.45,0.23,0.46,1.0222222222222221,0.0050000000000000044,1.0185185185185186
"frozenset({'mortgage_NO', 'Married_YES'})","frozenset({'save_act_ YES', 'pep_NO'})",0.435,0.39166666666666666,0.2,0.4597701149425288,1.173881144534116,0.029625000000000012,1.1260638297872343
"frozenset({'save_act_ YES', 'children(0_1)'})",frozenset({'pep_YES'}),0.4483333333333333,0.45666666666666667,0.205,0.45724907063197023,1.0012753371502998,0.00026111111111110086,1.0010730593607307
frozenset({'INNER_CITY'}),frozenset({'pep_YES'}),0.4483333333333333,0.45666666666666667,0.205,0.45724907063197023,1.0012753371502998,0.00026111111111110086,1.0010730593607307
frozenset({'Car_NO'}),frozenset({'INNER_CITY'}),0.5066666666666667,0.4483333333333333,0.23166666666666666,0.4572368421052631,1.019859127372334,0.004511111111111105,1.0164040404040404
frozenset({'FEMALE'}),"frozenset({'save_act_ YES', 'Married_YES'})",0.5,0.46166666666666667,0.22833333333333333,0.45666666666666667,0.9891696750902527,-0.0025000000000000022,0.9907975460122699
"frozenset({'Married_YES', 'current_act_ YES'})","frozenset({'mortgage_NO', 'children(0_1)'})",0.48833333333333334,0.41333333333333333,0.22166666666666668,0.45392491467576795,1.0982054387316966,0.01982222222222224,1.0743333333333336
frozenset({'FEMALE'}),"frozenset({'income(4956.094, 24386.173)'})",0.5,0.475,0.22666666666666666,0.4533333333333333,0.9543859649122807,-0.010833333333333334,0.9603658536585367
frozenset({'MALE'}),"frozenset({'Married_YES', 'children(0_1)'})",0.5,0.4483333333333333,0.22666666666666666,0.4533333333333333,1.0111524163568772,0.0025000000000000022,1.0091463414634148
frozenset({'current_act_ YES'}),"frozenset({'save_act_ YES', 'children(0_1)'})",0.7583333333333333,0.4483333333333333,0.3433333333333333,0.45274725274725275,1.0098451734139466,0.0033472222222222237,1.0080655957161981
frozenset({'current_act_ YES'}),"frozenset({'save_act_ YES', 'Married_YES'})",0.7583333333333333,0.46166666666666667,0.3433333333333333,0.45274725274725275,0.9806799698496449,-0.006763888888888903,0.9837014725568941
frozenset({'Car_YES'}),"frozenset({'save_act_ YES', 'children(0_1)'})",0.49333333333333335,0.4483333333333333,0.22333333333333333,0.4527027027027027,1.0097458052848387,0.0021555555555555495,1.0079835390946503
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'INNER_CITY'}),0.5016666666666667,0.4483333333333333,0.22666666666666666,0.4518272425249169,1.0077931060035321,0.0017527777777777698,1.0063737373737374
frozenset({'current_act_ YES'}),frozenset({'INNER_CITY'}),0.7583333333333333,0.4483333333333333,0.3416666666666667,0.45054945054945056,1.0049430123779568,0.001680555555555574,1.0040333333333333
"frozenset({'current_act_ YES', 'children(0_1)'})","frozenset({'save_act_ YES', 'Married_YES'})",0.5,0.46166666666666667,0.225,0.45,0.9747292418772563,-0.005833333333333329,0.9787878787878787
frozenset({'MALE'}),"frozenset({'save_act_ YES', 'children(0_1)'})",0.5,0.4483333333333333,0.225,0.45,1.0037174721189592,0.0008333333333333526,1.0030303030303032
frozenset({'Married_YES'}),frozenset({'INNER_CITY'}),0.66,0.4483333333333333,0.2966666666666667,0.4494949494949495,1.0025909654162444,0.0007666666666666933,1.0021100917431194
